version,version2,id,severity,msg,verbose,cwe,inconclusive,file,line,column,info
2,2.19.0,missingIncludeSystem,information,Include file: &lt;errno.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;errno.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,36,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;fcntl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;fcntl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,37,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stddef.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stddef.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,38,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stdint.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stdint.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,39,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,40,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,41,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;string.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;string.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,42,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;TargetConditionals.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;TargetConditionals.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,49,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;libproc.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;libproc.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,55,6,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;sys/types.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;sys/types.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,56,6,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;windows.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;windows.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,67,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;winternl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;winternl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,68,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;TargetConditionals.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;TargetConditionals.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,49,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;libproc.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;libproc.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,55,6,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;sys/types.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;sys/types.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,56,6,
2,2.19.0,missingInclude,information,Include file: &quot;Python.h&quot; not found.,Include file: &quot;Python.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,26,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_debug_offsets.h&quot; not found.,Include file: &quot;internal/pycore_debug_offsets.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,27,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_frame.h&quot; not found.,Include file: &quot;internal/pycore_frame.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,28,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_interpframe.h&quot; not found.,Include file: &quot;internal/pycore_interpframe.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,29,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_llist.h&quot; not found.,Include file: &quot;internal/pycore_llist.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,30,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_long.h&quot; not found.,Include file: &quot;internal/pycore_long.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,31,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_stackref.h&quot; not found.,Include file: &quot;internal/pycore_stackref.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,32,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;assert.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;assert.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,35,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;errno.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;errno.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,36,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;fcntl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;fcntl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,37,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stddef.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stddef.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,38,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stdint.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stdint.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,39,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,40,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,41,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;string.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;string.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,42,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;windows.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;windows.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,67,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;winternl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;winternl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,68,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;TargetConditionals.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;TargetConditionals.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,49,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;libproc.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;libproc.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,55,6,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;sys/types.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;sys/types.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,56,6,
2,2.19.0,missingInclude,information,Include file: &quot;Python.h&quot; not found.,Include file: &quot;Python.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,26,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_debug_offsets.h&quot; not found.,Include file: &quot;internal/pycore_debug_offsets.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,27,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_frame.h&quot; not found.,Include file: &quot;internal/pycore_frame.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,28,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_interpframe.h&quot; not found.,Include file: &quot;internal/pycore_interpframe.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,29,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_llist.h&quot; not found.,Include file: &quot;internal/pycore_llist.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,30,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_long.h&quot; not found.,Include file: &quot;internal/pycore_long.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,31,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_stackref.h&quot; not found.,Include file: &quot;internal/pycore_stackref.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,32,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;assert.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;assert.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,35,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;errno.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;errno.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,36,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;fcntl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;fcntl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,37,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stddef.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stddef.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,38,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stdint.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stdint.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,39,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,40,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,41,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;string.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;string.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,42,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;windows.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;windows.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,67,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;winternl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;winternl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,68,2,
2,2.19.0,missingInclude,information,Include file: &quot;Python.h&quot; not found.,Include file: &quot;Python.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,26,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_debug_offsets.h&quot; not found.,Include file: &quot;internal/pycore_debug_offsets.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,27,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_frame.h&quot; not found.,Include file: &quot;internal/pycore_frame.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,28,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_interpframe.h&quot; not found.,Include file: &quot;internal/pycore_interpframe.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,29,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_llist.h&quot; not found.,Include file: &quot;internal/pycore_llist.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,30,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_long.h&quot; not found.,Include file: &quot;internal/pycore_long.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,31,2,
2,2.19.0,missingInclude,information,Include file: &quot;internal/pycore_stackref.h&quot; not found.,Include file: &quot;internal/pycore_stackref.h&quot; not found.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,32,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;assert.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;assert.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,35,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;errno.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;errno.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,36,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;fcntl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;fcntl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,37,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stddef.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stddef.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,38,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stdint.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stdint.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,39,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stdio.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,40,2,
2,2.19.0,missingIncludeSystem,information,Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.,,,C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_remote_debugging\_remote_debugging.h,41,2,
